title,company,location,url,date
"Assistant Corporate Secretary
Assistant Corporate Secretary",Sagi - Workforce Solutions,"Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4404671712/?eBP=CwEAAAGd0rg3sAgQCu15maAf0uTAydkStbjavVoKM11A_vrrRhhCBoXH3LVNvMrxpmz5y_P_r7bxU8bVS5cLVX6KuFuHzHAQCe4BbFoDExl6KhNwkP1qGFhXA0KEalpdQpraaQzJE_VZO7tUb_hz1eFdOcP8m435pagrN8PJ-H1H5A6anm0t030TWAIP31E2C-6gsskhvujbcWz5qF-XUmROHxrf7lOAgLM234tA18iH66k_1r5BRIELxDhhg7ybjUlIHxNZ4ofV7_TInYOM3DKUv5NcenwfFHPOf21Yyme5XJXB6LN14De4Az2_MtKS_4605E28mHqK9G414vLlCb0BZzhv-gh0buOGcvvrKM_pyd57ukm_M_muxZs_rMdpK4Yv48TlVI9wFx6bGQa04N-ePtAVydoOnugyvaGPjMJG2mKV_NhCb2Jtqz29QXbgLkw8CDw2GblpCBaVh2z0fzLcPJdAmnVsnf90gZBnNIZaDYBtjExH2_HvAGqPZ8Fr0g&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=8uuV9pO2E8Bs8KBau9eKlA%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Founding Customer Success Manager (Early-Stage)
Founding Customer Success Manager (Early-Stage)",Apprentice,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4405109496/?eBP=CwEAAAGd0rg3sGCMZSaGMx2v3Grv0ETJHpRZNrQF-cTvdWuTyjl46Y1we_WB-W0y-q9XKjAuMR_-hzuWukBmBaT_f2zRvPI3zvn-s6ybvcRFLq2VlkH7XXjQ9EntNigv2EOUcC7iNSPy049-nK9tXigkyozFN2-2a_l8BZCXKOxXvYA7tkl3TKKEtf3Sm7LKv1T7WBBKfpFZb6otLp-73pKRbWmtwmOl8LMoy-9IkWmkRllrf8gjXcI8b_YJfJvS6Z1sL-f4Immy3nitqeBbPB0E1lWqMHPAQhP9-_2j-NsIp5OQYrlKzJ984_1equxgW2mHjhxrR4yy66GNljrk3HlsSsGB1QihZKM4ZbICwJkd6DQmOI_mDJ01huMQ-7C9P-nUI4LDkQg8LUn16LxoVVWnlfiE0Sq16I22b9kHKlBCajYIFiXAts_5He7t5QL-1mfHn5nPksVKMb3Zy4Ys3Jm6aQ9htHnwYnYxys2xr3_8_j0frctHTuk4YRycSQ&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=FeSxHHLcrpnkmZVW3ADYQQ%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Ads Operations Manager
Ads Operations Manager",Clixbee,"Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4405119792/?eBP=CwEAAAGd0rg3sB5aT8_0cDVktCnh5pG1iynaUtriD0YOmjW3XaMQHNQ5lVRKIulqrCzWkVe4e_tH72UwBmZsM2h4XPEgc7YNIWpBLlVrcqjGwnl-HcmipyQdeVg3Er0cs9UjtIVDXzUb5selgNQamU-LFo5YbnrfzZVVjdClSkzXdnjDtSQpnrC1D8Mlis_e7lJhXSBLcHrj_zkIIzfToae29f6cKY6tfzO6qhutYZKNXmIm_FgEm7HW-lLyV0oHW7VLSxsQXK_f49AKMMhyuCbf8gMaXBr90o6rja1YFoyQ5tKEvFUWnhJQeI8nGAcggI7n48xxrF2wuKI_fYczWWo9Rkk79pZI5a-AJfSGGLBcZmVzj6DIq9k7WzImRqH9-_QT-iI6dx25Dt7AfCw9SLFO1_Dd8DtMpBy-TqRA8gA8AsQV3_gTHZnYzpnYxKnGJZUTCwZc6HnELAjtO5dsIK8NJ8ClwLS3UX1_4RaWnwcGmQacxddrd_8fOfNJ1TPI&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=RwXbcorhzGQNZQ5xevc1dQ%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Technical Recruiter
Technical Recruiter with verification",Calanit by one,"Netanya, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4407157929/?eBP=CwEAAAGd0rg3sAjBFB6sTCGzJ28eCUPX9r6G3hudwpF8tg-Ii0klayWWzavnpU7QYut2mJP1znk_262SiQ-BJ_Hkx9n_XlmHBqi5nMqMyez-16A4OBGXaO0h7QNjuAXKDEUq4Im3qXJYiSjuszH51THzA1QosUaVAQNr8v93iO4j9bMgx69Iyv0eU17GVb2m7sIs077MhHT4EHxFJYaFTER2Wh6azSEtAmGac5mkQ1Z8jzehLkvCdNzfWwUp6dy89GROgWkYLOUjtoYBM4zM8q1o6rI1FjAyiPcY6Okr3axbvG4wfw6TzUHFxtnc6_zkJRjs3CYighlosacY8xeI-AEJIaTznxegVUx2adXRNSdSUMA7HKil5kyvHKWBPrWqz2A1l4ND-PsmPf7i2W55xZ31wbkZTaTYpRwlsnu3lCUaVPk6w8aBj0p8jqrwEP48TLRzvstGQngc_qJIWRbAzbktKxTOsMsdqOgLk-8hqCnxGNr8aWEPTTWqR3I0ApNvnzQ&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=e%2BEHDfOwR5bsKgqb8o0WIg%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Legal Operations Manager
Legal Operations Manager with verification",VIDAA,"Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4407414838/?eBP=CwEAAAGd0rg3sHn4z6SZI8A3dHm_qodwGj8cxbOgvCLks5nZv6MxoWYS3JfcgGzsyZjltuRfZdTwfYh1-QwIM93I1QsHgFTig09A4NzktOHrNamITvEpHHmoG4y8KhDVV1RaLBcaY7fVl1zj6ExygjYHP3AJjV-Wr3tuy6oluA8ZGy5iDTVtA7wXHt1VilafXIAvm614Dv8rpbLo8_HEVWiC8FQZgTQTk6LqvGw2hdykQyJfT3EBxkXTL7-wsp-kSldrzayysFaAEdyyaupFGrCRUNKVhg-EuVeeLg2CD0S-n2GCJAOLhX2FnNd6m17AUDkyC99b27zl93prV6DnWys0ftPLq4pCcJ_rZ-OoJhw2qmDoWT3I03teE3R208Y4-8nP_NdO-Z9MjQqFlkw4DlaLq3GZjCRXYdw1Xyfs1J9lwVEqD4j7dGpv-HtUrfnQOHX3rBpCg4imH7mmAkLt_4OjQdDiprQt27-GQbrZ0BI&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=Qe3PZbO7Wpfd1I0O%2BLI2wg%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Product Knowledge Manager
Product Knowledge Manager",Stealth,"Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4406200007/?eBP=CwEAAAGd0rg3sNvQasyGMBVyhC_dXmEatjn5aKdPzvQHjsMTlWgVag7CTgBz0MiTbVSpkJIBIhxsLeWVwWFAWOv85ZyvDrn9scn-3trpfi5QbiKMlV54SiQl_wBQiuap_LnXCeY8Nwta_ZwUBJYicw9WaKW6cDfIoAwGfohY38uPgzjTnyHB9wKIZa01J_f7xLqWbeMnmRRsJpL1zbOvsvBhBsdVEL0bMAZx05fdk7JnFwarDQUOotMXbk0MkL_Vi1VevUqQJNV_9sky4Og_JTCRL0r3BYB9JGH2Jw1wd0-FjBYUZqYfztUExUYiX0YCi15VojcKCaKbW4Y_sPCaQeb6-1ZYHxFBmrRXpz1f0pSmJ5Z4gSNbrtLPu-zWcjPJfBbMu2TUF_yx9g0w1byKJCh1u34uZ7Og7oU3O-mdB60TJMe_pZdW4Kpdc7_Rc0sdV1SLXvi4Dh1oS8DWu58&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=pkyP31mn9E5XA6DmkyVH9g%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Account Manager
Account Manager",CTV Media Israel Ltd,"Holon, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4404663698/?eBP=CwEAAAGd0rg3sLZIIzEajMpxcHTppKucvX_-gMbl6tvaQ7hJCuxTFwkDZ9kbeygbEVd9bmxRa_DoJZCLv1kcDdjZejr4pXZkg4vwZOU2A0mufSzJBX8z6zoeVrMSEtTjSnAVDMvAqsKjTdmhtuXa9OwGH8soo8f5Yw87-cBlPD-yJrzfgQkO5HV4Eqs2PHv-oQqabLuwm2sRovlMZt_OFTdkwPc9jpewR8ncsiXLatXR8VqTU0_s_LQqUjM2-bLtIuj4VETrkVGFcQuFO6CeapYNd4UmUOppfvrhBMw5q-x4MIEN8j0p6NYmGWOFaW8tXhPPuVTsNhf8zbs_glvtZQXA0eR6wicMmmO8nWCC08bwxPdKQ33sC2MfVGdkG_v0Oub5o9n6y3WHaHYToN9W1gVxg0GhqsVb715F6OIdP-XUXsLX5y533VLAw4RD4A4qha64_U1vLIgoEucEdC7Vqn_nZttVD89V5wHDPUZ8iS48fs5gJpnNXVRfbi7d0JHO&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=G8WSPtJymNk2TCfPH9t5wQ%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"AI Data Specialist | $66/hr Remote
AI Data Specialist | $66/hr Remote","Crossing Hurdles
$20/hr - $66/hr",EMEA (Remote),https://www.linkedin.com/jobs/view/4406201259/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=Dqxoehq1LfXLzda%2BwRf9zw%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"Technical Writing Assistant (Remote)
Technical Writing Assistant (Remote)",Jobs Ai,Israel (Remote),https://www.linkedin.com/jobs/view/4407580598/?eBP=CwEAAAGd0rg3sIYDXMlj3RXMh-I5S1w4fljKnJXimnDivNpQfj-aReix05Zy5QMkZ_7lfcitLvKWPAM_qmDCkgPLwir_67b_cBxRzn8wrN2mcMDVLq4VVKfzyWABD-TZ55ms9NhCLPYu5c0Q9Fwt6w9JxFleFEMfSGybL91cB55OllVAX82Ro6dr42wsdrWP2JOZj1BCyUjxitdx2NY1vgbkuL2cEwNoIBAixmybq9SoK9Di0Xf75mzkHVsJsspRkB8f7q8xJLdeyeUgRz4XcBHUxvITet-xadcJT0JCz_VkiSBH0e0J1lfIhwKui1VkiCebYR6lThaW9Kswk1k-HtE1_UMkW35R_QLOr_LgHL_lXTMqnxRF8TAWDKCEpUo0Y1DXyb2sgiIisQpzPI0nuO7Kjq1Bt4LnqEHMaMOcSATHo83a8fEiTWKZUSOpMIMxQoU1nzFoB1V8VV0s3oy-KWugv0MyPt-oSyNd7T_GfU6wVyZR&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=KEKVUIrmmmvYf0hEjGTu6Q%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
"עו""ד משפט מנהלי ומכרזים (3+ שנות ניסיון)
עו""ד משפט מנהלי ומכרזים (3+ שנות ניסיון)","CBA - Charcon, Ben-ami, Asher & Co.","Ramat Gan, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4405140050/?eBP=CwEAAAGd0rg3sCffEisHhzgT-2LdPTJcvX45WARq9KOOZQUgfzV-DshZKra_-mSTDqycFx9_0ED-HhMMvQ9hqtzRNRDfjhC64sQVfZVW-FYLxFcxxSRipvcnaOC-npsaUk0CxPNOtq_sHO61aFzRicPk2U6bnor9aUXLRhVr0qkaOFCWz1uT2Pwyck-HI6hykvLWX2lcKJi0BZoirRH7EAtULEpsHb5tGinOzV5c6VaxFSzssPudYKIcAn8ceUwKNl3ViUPwotjct81JDwloYPgR6X3X-n_3JPIb3bgoFdruAtmPtqvRa32ZflWWMAyXEXQ0VmG-nQPGlrsb3RrInP2U16Fjl00F8m2slg5hpcQjHhHTpLgG5WKU4Tc0SvWmrUoa81z-6X_smjie_NIBGHK1w0ApzIS0Ik3KLxUSC4eDbyO87sEXdT1VYU25ezpjj5ANh4wOHORPaLqhoew1cjCUbRLhSQP4fpCio1dgwPGOBnNEhWpfncOgAbedfz4&refId=QCr%2BlFS9%2B335ZaQb1mgY5A%3D%3D&trackingId=mo5BdnyYYf8h3FlHxGa73g%3D%3D&trk=flagship3_search_srp_jobs,04/28/2026
