title,company,location,date,url,department,workplace_type,description
דרוש.ה טבח/ית להדסה עין כרם,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-655/,,onsite,
דרוש.ה רשמ/ת מידע רפואי להדסה עין כרם,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-654/,,onsite,
דרוש.ה פקיד.ה / מזכיר.ה 50% משרה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-816/,,onsite,
דרוש/ה רוקח/ת קליני למחלקת פגים בהר הצופים,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-907/,,onsite,
מאתרת – מאגר תורמי מח עצם הדסה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-901/,,onsite,":
ביצוע חיפוש תורמים על פי בקשה ממרכזי ההשתלות בארץ ובעולם.
מענה לכל פנייה ממרכזי ההשתלות בארץ ובחו""ל באופן שוטף למאגר בכל שלבי החיפוש.
החתמת טפסי קבלת תורם לאחר הסכמה לתרומה. והפעלת הביטוח לכל תורם.
טיפול שוטף במתן דם על ידי התורם לאחר האיתור, שינוע מבחנות הדם ומעקב אחר השינוע מהתורם להדסה.
בקרה ופיזור מבחנות הדם של התורם במעבדות השונות בהדסה.
קשר שוטף עם התורם בכל התהליך, החל משלב לקיחת הדם לבדיקות המשך לאישור התאמת התורם לחולה. תיאום בדיקת רופא שבועיים לפני התרומה.
תפעול התרומה מול המרכז המבקש, תיאום תאריך התרומה מול האפרזיס והמרכז המבקש, מעקב אחר ימי ההזרקות של התורם לפני יום התרומה שנקבע מראש ועד יום התרומה.
ליווי התורם במהלך יום התרומה עד לשחרורו ויצירת קשר לבדיקת מצב בריאותו לאחר מכן. – קבלת התורם על ידי המתאמת.
ליווי התורם במידה ויש צורך להגיע לבדיקה לאחר התרומה, תיאום מול פרופ' אור לבדיקה ובמידת הצורך קבלת טיפול מתאים.
במידה והתורם לא נמצא מתאים – יש לעדכן את התורם בסטטוס.
יצירת קשר אישי עם המאגרים בארץ ובעולם.
מעקב אחר כל הבקשות לביצוע בדיקות המשך במעבדות המבצעות בהדסה.
מילוי שאלונים שנתיים של הNMDP ו- BMDW ו- הFDA.
משלוח נתוני המאגר על פי הצורך לBMDW- וכן ל-NMDP.
הפעלת לקיחת דם מתורמים באמצעות מתנדבים.
*** יתרון לזמינות לנסיעות לכנסים בחו""ל של ה- WMDA וה- NMDP."
סטודנט/ית לקבלת חולים במיון- משרה מלאה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-811/,,onsite,":
העבודה כוללת: עבודה אדמיניסטרטיבית, קבלת קהל פרונטאלית, מענה טלפוני, גביה טיפול בהתחייבויות וטפסים."
פקיד/ת קבלת חולים במרפאות הדסה עין כרם,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-809/,,onsite,":
גביה, תשלומים, התחייבויות, מענה טלפוני ופרונטאלי.
הזנת נתונים למערכות."
"פקיד/ה לשר""פ הדסה עין כרם",הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-810/,,onsite,":
גביה, תשלומים, התחייבויות, מענה טלפוני ופרונטאלי.
הזנת נתונים למערכות."
סטודנט/ית למוקד 106,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-808/,,onsite,":
מוקד שירות 106 משמש ככתובת מרכזית אחת לכל נושא תפעולי בבתי החולים של הדסה (עין כרם והר הצופים). המוקד עומד לרשותכם 24/7.
המוקד מאגד את הפניות בנושאי האחזקה, ניקיון ונראות של בית החולים. כמו גם, מקבל פניות בנושאים שונים ומגוונים כגון : תלונות על עישון, מפגעים בטיחותיים, חפצים חשודים, חסימת רכבים, אבדות ועוד. בחלק משעות הפעילות, מוקד 106 מספק מידע על מיקום מאושפזים, שירות למטופל במגוון תחומים, שעות פעילות, מיקום היחידות השונות בביה""ח ועוד.
תנאי עבודה:
משרת סטודנט - מינימום 3 משמרות בשבוע
שעות משמרות:
ימים א' – ה':
בוקר – (2 מוקדנים) ;07:00-14:00/15:00
צהריים – 12:00-19:00
ערב – 19:00-24:00
לילה – 24:00-07:00
שישי / שבת:
שישי בוקר (2 מוקדנים) – 07:00-13:00/15:00 / (שבת – מוקדן אחד 07:00-15:00)
שישי ערב – 15:00-23:00 / (שבת 15:00-23:00)
לילה – 23:00-07:00 / (שבת 23:00-07:00)
לשליחת קורות חיים
ניתן להזמין תור בקליק למומחים של הדסה!
לרפואה
ציבורית
ושר״פ
זימון תור
ניווט מהיר
בית חולים הדסה עין כרם
בית חולים הדסה הר הצופים
מרכז רפואי הדסה בית שמש
הדסה מרכז
מחקר פיתוח, חדשנות ואקדמיה
התמחות ברפואה
מדדי איכות וחווית המטופל
מידע שימושי
הדסה TV
ועדת התקשרויות
הדסהפדיה
חיבור למערכות הדסה
ממשק רופא
מדיניות פרטיות
צור קשר
טלפון מוקד זימון תורים
טלפון מודיעין
מייל זימון תורים
הצהרת נגישות
דרושים
חיבור למערכות הדסה
תנאי שימוש
Ⓒ
הדסה - מרכז רפואי אוניברסיטאי
פותח על ידי
Startup Booster
הדסה שלי
יצירת קשר
חיפוש רופא
זימון תור"
סטודנט/ית למרכזיה בהדסה עין כרם,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-812/,,onsite,
עובדים.ות לקבלת חולים במיון – משרה מלאה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-813/,,onsite,":
מענה טלפוני, קבלת קהל פרונטלית טיפול בהתחייבויות, גביה.
עבודה במערכות SAP"
אופטומטריסט/ית שלוחת הדסה נתיבות,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-819/,,onsite,":
ביצוע בדיקות ראיה (רפרקציה) מקיפה אובייקטיבית וסובייקטיבית למצבים עיניים שונים ולכלל הגילאים
הפעלת מכשור דימות עיני
התאמת משקפיים לרבות פריזמות
התאמת עדשות מגע למקרים מורכבים, כתיבת נתונים עיניים באופן המקובל בתיק המטופל
חישובי עדשות להשתלה בניתוחי קטרקט
השתתפות בימי עיון והתעדכנות מקצועית
העברת מידע אופטומטרי לרופא אודות מטופליו
ביצוע תפקידים נוספים בתחום המקצועי, על פי הנחיות הממונה
מרכיבי תפקיד ניהוליים:
איוש תקינה של אופטומטריסטים
גיוס אופטומטריסטים
רכש ציוד אופטומטרי
ארגון ימי עיון, השתלמויות וכנסים מקצועיים, הרצאות למתמחים
ייזום פרויקטים כבדיקות סקר ראיה בקהילה, הרצאות מקצועיות לקהילה, קורסי העשרה
פתיחת מרפאות"
טכנולוג/ית רפואי שלוחת הדסה נתיבות,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-820/,,onsite,":
הפעלת מכשור רפואי וביצוע פעולות אבחנתיות וטיפוליות במטופלים עפ""י הנחיות הרופא
הכנת והדרכת המטופלים לביצוע הפעולה
תפעול הציוד וקריאת נתונים במהלך הבדיקה
ביצוע רישום של תוצאות הבדיקה
העברת תוצאות הבדיקה לרופא המפנה
אחריות על תקינות המכשור, תחזוקה שוטפת ותקופתית של הציוד (הזמנת חלפים וצוותי תיקון)
ביצוע תפקידים נוספים בתחום המקצועי, על פי הנחיות הממונה"
למרכז רפואי להדסה עין כרם דרוש/ה עובדים למחלקת עובדי בית,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-815/,,onsite,":
ליווי ושינוע מטופלים בין המחלקות השונות, שינוע של מכשור רפואי וציוד העבודה מול צוותים רפואיים ומול מטופלים.
העבודה כרוכה במאמץ פיזי."
מחלקי/ות אוכל,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-814/,,onsite,":
מחלקי אוכל/ דיילי תזונה
התפקיד הינו תפקיד ייחודי להדסה ברמת צורת הביצוע שלו.
מדובר בזמן הכשרה יחסית ארוך כיוון שמחלקי המזון צריכים ללמוד כ-30 סוגי דיאטה שונים. ההסמכה מתבצעת באמצעות דיאטנית של הדסה והצמדה לעובדים מנוסים יותר.
משמרת בוקר- 7-13 או 7-14
מחלקי המזון מגיעים לפס שעליו נמצאות הצלחות, על פי הדיאטה שרשומה על כל מגש הם מעמיסים את האוכל המתאים לחולה (מסוע רץ). המגשים מועמסים על עגלות שמגיעות למחלקות השונות. מחלקי המזון לא דוחפים את העגלה אלא מגיעים ישר למחלקות ועוסקים רק בחלוקת המזון לחולים.
לאחר ארוחת הבוקר העובדים מקבלים הפסקה ולקראת 10 מתחילים את אותו תהליך לארוחת צהריים.
משמרת ערב- 15-19:30
אותו תהליך כמו ארוחת בוקר."
סטודנט.ית למרכזיה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-689/,,onsite,"תפקיד:
ניתוב של שיחות פנים – מוקד טלפוני ללא קהל.
מתן מענה טלפוני בנושאים שונים."
סטודנט.ית לקבלת חולים במיון,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-688/,,onsite,"המשרה:
העבודה כוללת: עבודה אדמיניסטרטיבית, קבלת קהל פרונטאלית, מענה טלפוני, גביה וטיפול בהתחייבויות וטפסים.
**"
סטודנט.ית למוקד 106,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-687/,,onsite,"התפקיד:
המוקד מאגד את הפניות בנושאי האחזקה, ניקיון ונראות של בית החולים. כמו גם, מקבל פניות בנושאים שונים ומגוונים כגון : תלונות על עישון, מפגעים בטיחותיים, חפצים חשודים, חסימת רכבים, אבדות ועוד. בחלק משעות הפעילות, מוקד 106 מספק מידע על מיקום מאושפזים, שירות למטופל במגוון תחומים, שעות פעילות, מיקום היחידות השונות בביה""ח ועוד."
סטודנט.ית לקבלת חולים במרפאות,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-637/,,onsite,":
מענה טלפוני וקבלת קהל פרונטאלית, העבודה בסביבה ממוחשבת.
טיפול בהפניות והתחייבויות, הזנת נתונים למערכת.
עובד/ת הדסה מהיום הראשון"
עובדים למחלקת עובדי בית,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-9185/,,onsite,":
ליווי ושינוע מטופלים בין המחלקות השונות, שינוע של מכשור רפואי וציוד העבודה מול צוותים רפואיים ומול מטופלים.
העבודה כרוכה במאמץ פיזי.
*העסקה ו"
מחלקי/ות אוכל,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-2/,,onsite,
עובד.ת כללי.ת באספקה סטרילית,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-619/,,onsite,":
פירוק, ניקוי, רחצה, אריזה ועיקור מחדש של פריטים השייכים לחדר ניתוח/מחלקות/מרפאות
אספקת ציוד שוטף לחדר ניתוח/מחלקות/מרפאות עפ""י דרישה
אחריות לבדיקת תהליכי העיקור
קבלת ציוד ממחלקות בית החולים לאריזה ועיקור בגז
אחראי על מחסן סטרילי של כל הציוד
העבודה כרוכה בהרמת משאות"
עובדים/ות לקבלת חולים במיון - משרה מלאה,הדסה,Jerusalem,2026-05-14,https://he.hadassah.org.il/wanted/position-602/,,onsite,
